State,Area,Address,Store Name,Rating,Review Count,Store Status
Johor,Segamat,"Address: Shop No. 111, 112,113, Jalan Sia Her Yam, Bandar Seberang, 85000 Segamat District, Johor ",McDonald's Segamat,4.1,"(1,983)",Operating
Johor,Sekijang,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Sekijang,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Sekijang,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Sekijang,"Address: Sebahagian Lot PTD 8797 Lapangan Terbang Sultan Ismail Mukim, 81400 Senai, Johor ",McDonald's Senai Airport DT,4.0,,Operating
Johor,Sekijang,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Sekijang,"Address: Shop No. 111, 112,113, Jalan Sia Her Yam, Bandar Seberang, 85000 Segamat District, Johor ",McDonald's Segamat,4.1,,Operating
Johor,Sekijang,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Sekijang,"Address: 53, Jalan Perdana 4, Bandar Baru Kangkar Pulai, Johor Bahru, Johor Darul Ta'zim ",McDonald's Kangkar Pulai,3.3,,Operating
Johor,Sekijang,"Address: Lot 132943, Persiaran Jaya Putra, Taman Seri Austin, 81100 Johor Bahru, Johor Darul Ta'zim ",McDonald's Seri Austin DT,3.7,,Operating
Johor,Sekijang,"Address: No 3, Persiaran Jaya, Taman Mutiara Rini, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's Mutiara Rini DT,3.9,,Operating
Johor,Sekijang,"Address: Lot 4456, 1 1, 2 Miles, Jalan Tanjung Labuh, Taman Mewah, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat 2 DT,3.7,,Operating
Johor,Sekijang,"Address: Lot PTD 68950, Batu 7 1/2, Jalan Kota Tinggi, Johor Bahru, Malaysia, Johor, 81100 Johor ",McDonald's Jalan Tebrau DT,3.9,,Operating
Johor,Sekijang,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Sekijang,"Address: Sebahagian Lot PT 22062, Jalan Kolam Air, 80100 Johor Bahru, Johor ",McDonald's Nong Chik DT,4.1,,Operating
Johor,Sekijang,"Address: Lot PTB 24076, Jalan Ibrahim Sultan, Jln Stulang Laut, 80300 Johor Bahru, Johor ",McDonald's Stulang Laut DT,3.5,,Operating
Johor,Sekijang,"Address: Lot 141190, Jalan Setia Tropika 1/21, Mukim Tebrau, Taman Setia Tropika, 81100 Johor Bahru, Johor ",McDonald's Setia Tropika DT,3.9,,Operating
Johor,Sekijang,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Sekijang,"Address: 11, Jalan Nusa Sentral, Taman Nusa Sentral, 79100 Iskandar Puteri, Johor Darul Ta'zim ",McDonald's Nusa Sentral DT,2.6,,Operating
Johor,Sekijang,"Address: PK2-3, Plaza Angsana, Jalan Skudai, Pusat Bandar Tampoi, 81200 Johor Bahru, Johor ",McDonald's Ice Cream Kiosk,5.0,,Operating
Johor,Sekijang,"Address: No. 2, Jalan Jati, Taman Nusa Bestari Jaya, 81300 Johor Bahru, Johor ",McDonald's Petronas Taman Tan Sri Yaacob DT,3.6,,Operating
Johor,Sekijang,"Address: Jln Kampung Lalang, Educity, 79100 Iskandar Puteri, Johor Darul Ta'zim ",McDonald's Educity JB DT,3.8,,Operating
Johor,Sekijang,"Address: Lot, Petronas Petrol Station, 105615, Jalan Pesona, Taman Pelangi Indah, 81800 Johor Bahru, Johor ",McDonald’s Petronas Pelangi Indah DT,3.7,,Operating
Johor,Sekijang,"Address: Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor Darul Ta'zim ",McDonald's Larkin Terminal,2.4,,Operating
Johor,Sekijang,"Address: Lot PTD 209631, Jalan Pandan, 81100 Johor Bahru, Johor ",McDonald's Shell Jalan Pandan DT,3.9,,Operating
Johor,Sekijang,"Address: Lot 1.19, Plaza Pelangi, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru, Johor ",McDonald's Plaza Pelangi,3.7,,Operating
Johor,Sekijang,"Address: Bandar Baru Uda, 81200 Johor Bahru, Johor ",McDonald's Bandar Baru UDA DT,4.0,,Operating
Johor,Sekijang,"Address: Lot No. PTD13309 & PTD52136, KM11, Skudai Hwy, Mukim Tebrau, 81200 Johor Bahru, Johor ",McDonald's Petronas Skudai DT,4.0,,Operating
Johor,Sekijang,"Address: Lot 13576, Taman Ungku Tun Aminah, 81300 Johor Bahru, Johor ",McDonald's Taman Ungku Tun Aminah DT,3.8,,Operating
Johor,Sekijang,"Address: Lot 13182, Jalan Delima, Mukim Bandar, Pontian Kechil, 82000 Pontian District, Johor ",McDonald's Pontian DT,3.9,,Operating
Johor,Sekijang,"Address: Lot PTD 11466, Jalan Masai Lama, Taman Perindustrian Plentong, 81750 Masai, Johor Darul Ta'zim ",McDonald's BHP Plentong DT,3.2,,Operating
Johor,Sekijang,"Address: Lot PTD 48029, Jalan Tan Swee Hoe, Taman Flora Utama, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat DT,3.8,,Operating
Johor,Sekijang,"Address: Lot PTD 110501, Jalan Nipah 2, Taman Daya Mukim, 81100 Johor Bahru, Johor ",McDonald's Taman Daya DT,3.8,,Operating
Johor,Sekijang,"Address: Lot PTD 174172, Jalan Seri Alam, Bandar Baru Seri Alam, 81750 Masai, Johor ",McDonald's Seri Alam Masai DT,3.9,,Operating
Johor,Sekijang,"Address: 2, Jln Permas 10, Bandar Baru Permas Jaya, 80400 Johor Bahru, Johor Darul Ta'zim ",McDonald's Permas Jaya,3.7,,Operating
Johor,Sekijang,"Address: Lot PT 135893, Jalan Roda Utama, 81300 Skudai, Johor ",McDonald's Taman Sutera DT,3.9,,Operating
Johor,Sekijang,"Address: Lot 110034, Jalan Austin Heights 3, Mukim Tebrau, Taman Mount Austin, 81100 Johor Bahru, Johor ",McDonald's Mount Austin DT,3.8,,Operating
Johor,Sekijang,"Address: Sebahagian Lot PTD 19827, Mukim Tebrau, Ulu Tiram, Johor Bahru, Malaysia, Johor, 81800 Johor ",McDonald's Ulu Tiram DT,3.8,,Operating
Johor,Sekijang,"Address: Block A, Lot 2, Aras 1, Aras 2 & Lot 1, Aras 1, Jalan Niaga 11, Mukim, 81900 Kota Tinggi, Johor ",McDonald's Kota Tinggi,4.1,,Operating
Johor,Sekijang,"Address: Lot 4F-45B, Fourth Floor, Paradigm Mall, Skudai Hwy, 81200 Johor Bahru, Johor ",McDonald's Paradigm Mall,2.1,,Operating
Johor,Labis,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Labis,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Labis,"Address: Shop No. 111, 112,113, Jalan Sia Her Yam, Bandar Seberang, 85000 Segamat District, Johor ",McDonald's Segamat,4.1,,Operating
Johor,Labis,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Pagoh,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Pagoh,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Pagoh,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Pagoh,"Address: Lot 3070, Jalan Bakri, Mukim, 84000 Muar, Johor Darul Ta'zim ",McDonald's Muar DT,4.0,,Operating
Johor,Pagoh,"Address: G-25, Wetex Parade, Jalan Ali, 84000 Muar, Johor ",McDonald's Muar,4.1,,Operating
Johor,Pagoh,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Pagoh,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Pagoh,"Address: 53, Jalan Perdana 4, Bandar Baru Kangkar Pulai, Johor Bahru, Johor Darul Ta'zim ",McDonald's Kangkar Pulai,3.3,,Operating
Johor,Pagoh,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Pagoh,"Address: Lot PTB 24076, Jalan Ibrahim Sultan, Jln Stulang Laut, 80300 Johor Bahru, Johor ",McDonald's Stulang Laut DT,3.5,,Operating
Johor,Pagoh,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Ledang,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Ledang,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Ledang,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Ledang,"Address: Lot 3777, Jalan Muar, Kampung Padang Lalang, 84900 Tangkak, Johor Darul Ta'zim ",McDonald's Tangkak DT,3.6,,Operating
Johor,Bakri,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Bakri,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Bakri,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Bakri,"Address: Lot 3070, Jalan Bakri, Mukim, 84000 Muar, Johor Darul Ta'zim ",McDonald's Muar DT,4.0,,Operating
Johor,Muar,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Muar,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Muar,"Address: Lot 3070, Jalan Bakri, Mukim, 84000 Muar, Johor Darul Ta'zim ",McDonald's Muar DT,4.0,,Operating
Johor,Muar,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Muar,"Address: G-25, Wetex Parade, Jalan Ali, 84000 Muar, Johor ",McDonald's Muar,4.1,,Operating
Johor,Parit Sulong,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Parit Sulong,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Parit Sulong,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Parit Sulong,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Parit Sulong,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Parit Sulong,"Address: Lot 4456, 1 1, 2 Miles, Jalan Tanjung Labuh, Taman Mewah, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat 2 DT,3.7,,Operating
Johor,Parit Sulong,"Address: Lot PTD 48029, Jalan Tan Swee Hoe, Taman Flora Utama, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat DT,3.8,,Operating
Johor,Parit Sulong,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Parit Sulong,"Address: 53, Jalan Perdana 4, Bandar Baru Kangkar Pulai, Johor Bahru, Johor Darul Ta'zim ",McDonald's Kangkar Pulai,3.3,,Operating
Johor,Parit Sulong,"Address: 2, Jalan Siakap, Parit Sulong, 83500 Parit Sulong, Johor ",KFC Parit Sulong,4.0,,Operating
Johor,Parit Sulong,"Address: Sebahagian Lot PTD 8797 Lapangan Terbang Sultan Ismail Mukim, 81400 Senai, Johor ",McDonald's Senai Airport DT,4.0,,Operating
Johor,Parit Sulong,"Address: Lot No. PTD13309 & PTD52136, KM11, Skudai Hwy, Mukim Tebrau, 81200 Johor Bahru, Johor ",McDonald's Petronas Skudai DT,4.0,,Operating
Johor,Parit Sulong,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Parit Sulong,"Address: Lot 50844, Jalan Layang 16, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim ",McDonald's Petronas Taman Perling DT,3.6,,Operating
Johor,Parit Sulong,"Address: Jln Kampung Lalang, Educity, 79100 Iskandar Puteri, Johor Darul Ta'zim ",McDonald's Educity JB DT,3.8,,Operating
Johor,Parit Sulong,"Address: Lot, Petronas Petrol Station, 105615, Jalan Pesona, Taman Pelangi Indah, 81800 Johor Bahru, Johor ",McDonald’s Petronas Pelangi Indah DT,3.7,,Operating
Johor,Parit Sulong,"Address: Lot PTD 174172, Jalan Seri Alam, Bandar Baru Seri Alam, 81750 Masai, Johor ",McDonald's Seri Alam Masai DT,3.9,,Operating
Johor,Parit Sulong,"Address: 11, Jalan Nusa Sentral, Taman Nusa Sentral, 79100 Iskandar Puteri, Johor Darul Ta'zim ",McDonald's Nusa Sentral DT,2.6,,Operating
Johor,Ayer Hitam,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Ayer Hitam,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Ayer Hitam,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Ayer Hitam,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Sri Gading,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,"(2,546)",Operating
Johor,Batu Pahat,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Batu Pahat,"Address: Lot PTD 48029, Jalan Tan Swee Hoe, Taman Flora Utama, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat DT,3.8,,Operating
Johor,Batu Pahat,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Batu Pahat,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Batu Pahat,"Address: Lot 4456, 1 1, 2 Miles, Jalan Tanjung Labuh, Taman Mewah, 83000 Batu Pahat, Johor ",McDonald's Batu Pahat 2 DT,3.7,,Operating
Johor,Simpang Renggam,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,(488),Operating
Johor,Kluang,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Kluang,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Sembrong,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Sembrong,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Sembrong,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Sembrong,"Address: 53, Jalan Perdana 4, Bandar Baru Kangkar Pulai, Johor Bahru, Johor Darul Ta'zim ",McDonald's Kangkar Pulai,3.3,,Operating
Johor,Sembrong,"Address: No 3, Persiaran Jaya, Taman Mutiara Rini, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's Mutiara Rini DT,3.9,,Operating
Johor,Sembrong,"Address: Sebahagian Lot PTD 8797 Lapangan Terbang Sultan Ismail Mukim, 81400 Senai, Johor ",McDonald's Senai Airport DT,4.0,,Operating
Johor,Sembrong,"Address: Lot 141190, Jalan Setia Tropika 1/21, Mukim Tebrau, Taman Setia Tropika, 81100 Johor Bahru, Johor ",McDonald's Setia Tropika DT,3.9,,Operating
Johor,Sembrong,"Address: Lot 132943, Persiaran Jaya Putra, Taman Seri Austin, 81100 Johor Bahru, Johor Darul Ta'zim ",McDonald's Seri Austin DT,3.7,,Operating
Johor,Sembrong,"Address: Lot PTD 68950, Batu 7 1/2, Jalan Kota Tinggi, Johor Bahru, Malaysia, Johor, 81100 Johor ",McDonald's Jalan Tebrau DT,3.9,,Operating
Johor,Sembrong,"Address: Sebahagian Lot PT 22062, Jalan Kolam Air, 80100 Johor Bahru, Johor ",McDonald's Nong Chik DT,4.1,,Operating
Johor,Sembrong,"Address: Lot PT 69990, HSD 124966, Jalan Bandar Mukim Plentong, Bandar, Lebuhraya Johor Bahru - Pasir Gudang, 81700 Pasir Gudang, Johor Darul Ta'zim ",McDonald's Petronas Pasir Gudang DT,3.9,,Operating
Johor,Sembrong,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Sembrong,"Address: PK2-3, Plaza Angsana, Jalan Skudai, Pusat Bandar Tampoi, 81200 Johor Bahru, Johor ",McDonald's Ice Cream Kiosk,5.0,,Operating
Johor,Sembrong,"Address: Lot PTD 11466, Jalan Masai Lama, Taman Perindustrian Plentong, 81750 Masai, Johor Darul Ta'zim ",McDonald's BHP Plentong DT,3.2,,Operating
Johor,Sembrong,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Sembrong,"Address: Lot No. PTD13309 & PTD52136, KM11, Skudai Hwy, Mukim Tebrau, 81200 Johor Bahru, Johor ",McDonald's Petronas Skudai DT,4.0,,Operating
Johor,Sembrong,"Address: Bandar Baru Uda, 81200 Johor Bahru, Johor ",McDonald's Bandar Baru UDA DT,4.0,,Operating
Johor,Sembrong,"Address: No. 2, Jalan Jati, Taman Nusa Bestari Jaya, 81300 Johor Bahru, Johor ",McDonald's Petronas Taman Tan Sri Yaacob DT,3.6,,Operating
Johor,Sembrong,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Sembrong,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Mersing,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Mersing,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Mersing,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Mersing,"Address: 37, Jalan Abu Bakar, Mersing Kechil, 86800 Mersing, Johor Darul Ta'zim ",KFC Mersing,4.2,,Operating
Johor,Mersing,"Address: Sebahagian Lot PTD 8797 Lapangan Terbang Sultan Ismail Mukim, 81400 Senai, Johor ",McDonald's Senai Airport DT,4.0,,Operating
Johor,Mersing,"Address: Lot 13182, Jalan Delima, Mukim Bandar, Pontian Kechil, 82000 Pontian District, Johor ",McDonald's Pontian DT,3.9,,Operating
Johor,Mersing,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Mersing,"Address: Lot PTD 83404, Mukim, Taman Desa Tebrau, 81100 Johor Bahru, Johor ",McDonald's Desa Tebrau DT,3.5,,Operating
Johor,Mersing,"Address: Lot W1 & W2, Kompleks Perniagaan Mersing, R9-R23, Habour Centre, 86800 Mersing, Johor ",KFC MERSING HARBOUR DT,4.4,,Operating
Johor,Mersing,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Mersing,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Mersing,"Address: No 3, Persiaran Jaya, Taman Mutiara Rini, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's Mutiara Rini DT,3.9,,Operating
Johor,Mersing,"Address: Block A, Lot 2, Aras 1, Aras 2 & Lot 1, Aras 1, Jalan Niaga 11, Mukim, 81900 Kota Tinggi, Johor ",McDonald's Kota Tinggi,4.1,,Operating
Johor,Mersing,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Mersing,"Address: Sebahagian Lot PTD 19827, Mukim Tebrau, Ulu Tiram, Johor Bahru, Malaysia, Johor, 81800 Johor ",McDonald's Ulu Tiram DT,3.8,,Operating
Johor,Mersing,"Address: Lot PTD 68950, Batu 7 1/2, Jalan Kota Tinggi, Johor Bahru, Malaysia, Johor, 81100 Johor ",McDonald's Jalan Tebrau DT,3.9,,Operating
Johor,Mersing,"Address: Sebahagian Lot PT 22062, Jalan Kolam Air, 80100 Johor Bahru, Johor ",McDonald's Nong Chik DT,4.1,,Operating
Johor,Mersing,"Address: Lot, Petronas Petrol Station, 105615, Jalan Pesona, Taman Pelangi Indah, 81800 Johor Bahru, Johor ",McDonald’s Petronas Pelangi Indah DT,3.7,,Operating
Johor,Mersing,"Address: 80200, Jalan Tun Abdul Razak, Taman Tasek, 80200 Johor Bahru, Johor Darul Ta'zim ",McDonald's Petronas Jalan Tun Abdul Razak DT,3.4,,Operating
Johor,Tenggara,"Address: Lot 17143, Jln Besar, Mukim Renggam, 86200 Kluang, Johor Darul Ta'zim ",McDonald's Simpang Renggam DT,4.1,,Operating
Johor,Tenggara,"Address: 265 & 343, GM. 3095 dan GM. 3096, Jalan Kluang-Air Hitam, 86000 Kluang, Johor ",McDonald's Kluang DT,3.9,,Operating
Johor,Tenggara,"Address: 1, Jalan Md. Lazim Saim, Kampung Masjid Lama, 86000 Kluang, Johor ",McDonald's Kluang,4.0,,Operating
Johor,Tenggara,"Address: Lot 1150, Jalan Kasturi 36/41, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Kulai DT,3.8,,Operating
Johor,Tenggara,"Address: Lot 101428, Jln Alor Bukit, Taman Lagenda Putra, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Lagenda Putra Kulai DT,3.2,,Operating
Johor,Tenggara,"Address: 5688, Jalan Matahari 34/10, Bandar Indahpura, 81000 Kulai, Johor Darul Ta'zim ",McDonald's Petron Bandar Indahpura DT,2.6,,Operating
Johor,Tenggara,"Address: Sebahagian Lot PTD 8797 Lapangan Terbang Sultan Ismail Mukim, 81400 Senai, Johor ",McDonald's Senai Airport DT,4.0,,Operating
Johor,Tenggara,"Address: Lot PTB 24076, Jalan Ibrahim Sultan, Jln Stulang Laut, 80300 Johor Bahru, Johor ",McDonald's Stulang Laut DT,3.5,,Operating
Johor,Tenggara,"Address: 53, Jalan Perdana 4, Bandar Baru Kangkar Pulai, Johor Bahru, Johor Darul Ta'zim ",McDonald's Kangkar Pulai,3.3,,Operating
Johor,Tenggara,"Address: Bandar Baru Uda, 81200 Johor Bahru, Johor ",McDonald's Bandar Baru UDA DT,4.0,,Operating
Johor,Tenggara,"Address: No 3, Persiaran Jaya, Taman Mutiara Rini, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's Mutiara Rini DT,3.9,,Operating
Johor,Tenggara,"Address: Lot 42, 43, Jalan 4/1, Taman Anggerik, 81440 Bandar Tenggara, Johor ",KFC Bandar Tenggara,3.8,,Operating
Johor,Tenggara,"Address: Lot PT 61054, Batu 11, Jalan Pontian, Skudai, Malaysia, Johor, 81300 Johor ",McDonald's UTM Skudai DT,4.0,,Operating
Johor,Tenggara,"Address: Lot 141190, Jalan Setia Tropika 1/21, Mukim Tebrau, Taman Setia Tropika, 81100 Johor Bahru, Johor ",McDonald's Setia Tropika DT,3.9,,Operating
Johor,Tenggara,"Address: Lot 20398, HS (D) 59406, MK, 83300 Sri Gading, Johor ",McDonald's Parit Raja,4.1,,Operating
Johor,Tenggara,"Address: Lot No. PTD13309 & PTD52136, KM11, Skudai Hwy, Mukim Tebrau, 81200 Johor Bahru, Johor ",McDonald's Petronas Skudai DT,4.0,,Operating
Johor,Tenggara,"Address: Lot PTD 68950, Batu 7 1/2, Jalan Kota Tinggi, Johor Bahru, Malaysia, Johor, 81100 Johor ",McDonald's Jalan Tebrau DT,3.9,,Operating
Johor,Tenggara,"Address: Lot 132943, Persiaran Jaya Putra, Taman Seri Austin, 81100 Johor Bahru, Johor Darul Ta'zim ",McDonald's Seri Austin DT,3.7,,Operating
Johor,Tenggara,"Address: Lot, Petronas Petrol Station, 105615, Jalan Pesona, Taman Pelangi Indah, 81800 Johor Bahru, Johor ",McDonald’s Petronas Pelangi Indah DT,3.7,,Operating
Johor,Tenggara,"Address: Sebahagian Lot PT 22062, Jalan Kolam Air, 80100 Johor Bahru, Johor ",McDonald's Nong Chik DT,4.1,,Operating
Johor,Tenggara,"Address: Jln Kampung Lalang, Educity, 79100 Iskandar Puteri, Johor Darul Ta'zim ",McDonald's Educity JB DT,3.8,,Operating
